fold,evaluation_year,target,feature_set,model,n,prevalence,mean_probability,roc_auc,pr_auc_ap,balanced_accuracy,precision,recall,f1,brier,ece_5_bins,confusion_matrix,calibration
1,2020,profitable_after_fees,A_all,dummy,208,0.3798076923076923,0.32126696832579194,0.5,0.3798076923076923,0.5,0.0,0.0,0.0,0.23898082553592265,0.058540723981900356,"[[129, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.32126696832579194, 'observed_rate': 0.3798076923076923}]"
1,2020,profitable_after_fees,A_all,logistic,208,0.3798076923076923,0.3434894038475868,0.5796290844863113,0.4652891897102063,0.5294377391816308,0.5,0.1518987341772152,0.23300970873786409,0.236962272700794,0.0561445909635561,"[[117, 12], [67, 12]]","[{'lower': 0.0, 'upper': 0.2, 'n': 25, 'mean_probability': 0.13931799267439382, 'observed_rate': 0.2}, {'lower': 0.2, 'upper': 0.4, 'n': 128, 'mean_probability': 0.30764683656826863, 'observed_rate': 0.3671875}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 47, 'mean_probability': 0.47919394983704194, 'observed_rate': 0.48936170212765956}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 5, 'mean_probability': 0.686891367813147, 'observed_rate': 0.4}, {'lower': 0.8, 'upper': 1.0, 'n': 3, 'mean_probability': 0.8758262070977118, 'observed_rate': 0.6666666666666666}]"
1,2020,profitable_after_fees,A_all,forest,208,0.3798076923076923,0.3411449280067803,0.6104405848297518,0.47581967075870846,0.5,0.0,0.0,0.0,0.22918863321486668,0.038662764300911985,"[[129, 0], [79, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 8, 'mean_probability': 0.18714480499377414, 'observed_rate': 0.25}, {'lower': 0.2, 'upper': 0.4, 'n': 135, 'mean_probability': 0.3076146895241796, 'observed_rate': 0.3333333333333333}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 65, 'mean_probability': 0.42973851537993646, 'observed_rate': 0.49230769230769234}]"
1,2020,profitable_after_fees,A_all,hist_gradient,208,0.3798076923076923,0.34904693545989207,0.5795800215876754,0.41497776680133786,0.48964772838779314,0.3448275862068966,0.12658227848101267,0.18518518518518517,0.2380066784096488,0.05858196889951194,"[[110, 19], [69, 10]]","[{'lower': 0.0, 'upper': 0.2, 'n': 35, 'mean_probability': 0.1707741940834195, 'observed_rate': 0.2571428571428571}, {'lower': 0.2, 'upper': 0.4, 'n': 98, 'mean_probability': 0.30338020131999843, 'observed_rate': 0.3673469387755102}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 71, 'mean_probability': 0.48491570637314896, 'observed_rate': 0.4647887323943662}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 4, 'mean_probability': 0.616097725221109, 'observed_rate': 0.25}]"
1,2020,profitable_after_fees,B_reduced,dummy,208,0.3798076923076923,0.32126696832579194,0.5,0.3798076923076923,0.5,0.0,0.0,0.0,0.23898082553592265,0.058540723981900356,"[[129, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.32126696832579194, 'observed_rate': 0.3798076923076923}]"
1,2020,profitable_after_fees,B_reduced,logistic,208,0.3798076923076923,0.3540951790634767,0.5962123442252969,0.48499352484772906,0.5386125012265724,0.5789473684210527,0.13924050632911392,0.22448979591836735,0.23025793157503377,0.044975707452427766,"[[121, 8], [68, 11]]","[{'lower': 0.0, 'upper': 0.2, 'n': 20, 'mean_probability': 0.14319618687962493, 'observed_rate': 0.3}, {'lower': 0.2, 'upper': 0.4, 'n': 119, 'mean_probability': 0.31116183960722404, 'observed_rate': 0.3445378151260504}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 63, 'mean_probability': 0.466080931176019, 'observed_rate': 0.4603174603174603}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 4, 'mean_probability': 0.6600683833912175, 'observed_rate': 0.25}, {'lower': 0.8, 'upper': 1.0, 'n': 2, 'mean_probability': 0.8781211983484666, 'observed_rate': 1.0}]"
1,2020,profitable_after_fees,B_reduced,forest,208,0.3798076923076923,0.34298045541615735,0.5753115494063389,0.4358746026220204,0.5,0.0,0.0,0.0,0.23342399518253906,0.036827236891535,"[[129, 0], [79, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 3, 'mean_probability': 0.19171007236459534, 'observed_rate': 0.3333333333333333}, {'lower': 0.2, 'upper': 0.4, 'n': 150, 'mean_probability': 0.31436705029443374, 'observed_rate': 0.3466666666666667}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 55, 'mean_probability': 0.42926812664185227, 'observed_rate': 0.4727272727272727}]"
1,2020,profitable_after_fees,B_reduced,hist_gradient,208,0.3798076923076923,0.3532674565093113,0.5561279560396428,0.4030781703180263,0.5110882150917476,0.4117647058823529,0.17721518987341772,0.24778761061946902,0.2418448530953932,0.06923463607186153,"[[109, 20], [65, 14]]","[{'lower': 0.0, 'upper': 0.2, 'n': 22, 'mean_probability': 0.17689432819411843, 'observed_rate': 0.18181818181818182}, {'lower': 0.2, 'upper': 0.4, 'n': 115, 'mean_probability': 0.2969368530889058, 'observed_rate': 0.3826086956521739}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 68, 'mean_probability': 0.49392867863521145, 'observed_rate': 0.4411764705882353}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6176891604158645, 'observed_rate': 0.3333333333333333}]"
1,2020,profitable_after_fees,C_price_trend,dummy,208,0.3798076923076923,0.32126696832579194,0.5,0.3798076923076923,0.5,0.0,0.0,0.0,0.23898082553592265,0.058540723981900356,"[[129, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.32126696832579194, 'observed_rate': 0.3798076923076923}]"
1,2020,profitable_after_fees,C_price_trend,logistic,208,0.3798076923076923,0.33115787284890974,0.5720733980963595,0.4842347058784605,0.5263467765675596,0.6666666666666666,0.0759493670886076,0.13636363636363635,0.23701038654196457,0.07147016449085614,"[[126, 3], [73, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 19, 'mean_probability': 0.128210379241564, 'observed_rate': 0.3157894736842105}, {'lower': 0.2, 'upper': 0.4, 'n': 138, 'mean_probability': 0.31012503231746735, 'observed_rate': 0.3695652173913043}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 49, 'mean_probability': 0.45659828333338076, 'observed_rate': 0.40816326530612246}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6371350019186812, 'observed_rate': 1.0}]"
1,2020,profitable_after_fees,C_price_trend,forest,208,0.3798076923076923,0.3389459556869524,0.5779609459326857,0.44622694852019634,0.5,0.0,0.0,0.0,0.23242650371607046,0.04567848988220291,"[[129, 0], [79, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 6, 'mean_probability': 0.17982797364999428, 'observed_rate': 0.16666666666666666}, {'lower': 0.2, 'upper': 0.4, 'n': 136, 'mean_probability': 0.30146923855657315, 'observed_rate': 0.36764705882352944}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 66, 'mean_probability': 0.4306359772316998, 'observed_rate': 0.42424242424242425}]"
1,2020,profitable_after_fees,C_price_trend,hist_gradient,208,0.3798076923076923,0.3484099252774585,0.5562260818369149,0.4097259083887268,0.45270336571484643,0.21428571428571427,0.0759493670886076,0.11214953271028037,0.2439258188593974,0.10266515606392601,"[[107, 22], [73, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 25, 'mean_probability': 0.17383182729732535, 'observed_rate': 0.2}, {'lower': 0.2, 'upper': 0.4, 'n': 111, 'mean_probability': 0.2946996424844527, 'observed_rate': 0.4144144144144144}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 67, 'mean_probability': 0.4812752347102877, 'observed_rate': 0.3880597014925373}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 5, 'mean_probability': 0.6332735467829436, 'observed_rate': 0.4}]"
1,2020,profitable_after_fees,D_price_trend_volatility,dummy,208,0.3798076923076923,0.32126696832579194,0.5,0.3798076923076923,0.5,0.0,0.0,0.0,0.23898082553592265,0.058540723981900356,"[[129, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.32126696832579194, 'observed_rate': 0.3798076923076923}]"
1,2020,profitable_after_fees,D_price_trend_volatility,logistic,208,0.3798076923076923,0.33789440827211065,0.5800215876753998,0.4774028621273036,0.5249239525071141,0.5833333333333334,0.08860759493670886,0.15384615384615385,0.2357541350429506,0.07167580331884392,"[[124, 5], [72, 7]]","[{'lower': 0.0, 'upper': 0.2, 'n': 18, 'mean_probability': 0.11723285310032655, 'observed_rate': 0.3333333333333333}, {'lower': 0.2, 'upper': 0.4, 'n': 135, 'mean_probability': 0.3117618873756084, 'observed_rate': 0.37037037037037035}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 52, 'mean_probability': 0.4633711924126785, 'observed_rate': 0.40384615384615385}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6628962545422442, 'observed_rate': 0.6666666666666666}]"
1,2020,profitable_after_fees,D_price_trend_volatility,forest,208,0.3798076923076923,0.3403064711288527,0.6052399175743303,0.48848652732707076,0.5,0.0,0.0,0.0,0.23031047489444573,0.03950122117883962,"[[129, 0], [79, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 9, 'mean_probability': 0.18559989769023766, 'observed_rate': 0.3333333333333333}, {'lower': 0.2, 'upper': 0.4, 'n': 139, 'mean_probability': 0.313227074443157, 'observed_rate': 0.35251798561151076}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 60, 'mean_probability': 0.4262463927998399, 'observed_rate': 0.45}]"
1,2020,profitable_after_fees,D_price_trend_volatility,hist_gradient,208,0.3798076923076923,0.3524844362136762,0.5803159650672162,0.41771129285262854,0.48964772838779314,0.3448275862068966,0.12658227848101267,0.18518518518518517,0.23855355163900202,0.07428836604571121,"[[110, 19], [69, 10]]","[{'lower': 0.0, 'upper': 0.2, 'n': 28, 'mean_probability': 0.17180190194356046, 'observed_rate': 0.10714285714285714}, {'lower': 0.2, 'upper': 0.4, 'n': 107, 'mean_probability': 0.30310646072400327, 'observed_rate': 0.40186915887850466}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 66, 'mean_probability': 0.4802027470351469, 'observed_rate': 0.4696969696969697}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 7, 'mean_probability': 0.6257909823195563, 'observed_rate': 0.2857142857142857}]"
1,2020,profitable_after_fees,E_all_excluding_regime,dummy,208,0.3798076923076923,0.32126696832579194,0.5,0.3798076923076923,0.5,0.0,0.0,0.0,0.23898082553592265,0.058540723981900356,"[[129, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.32126696832579194, 'observed_rate': 0.3798076923076923}]"
1,2020,profitable_after_fees,E_all_excluding_regime,logistic,208,0.3798076923076923,0.34073554539841094,0.5621626925718772,0.44918671109773456,0.5231086252575802,0.4782608695652174,0.13924050632911392,0.21568627450980393,0.24119320839798603,0.06478736589221804,"[[117, 12], [68, 11]]","[{'lower': 0.0, 'upper': 0.2, 'n': 22, 'mean_probability': 0.12397200106510411, 'observed_rate': 0.36363636363636365}, {'lower': 0.2, 'upper': 0.4, 'n': 123, 'mean_probability': 0.30464411906676236, 'observed_rate': 0.34959349593495936}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 57, 'mean_probability': 0.4665522915455986, 'observed_rate': 0.43859649122807015}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 6, 'mean_probability': 0.6801503593543817, 'observed_rate': 0.5}]"
1,2020,profitable_after_fees,E_all_excluding_regime,forest,208,0.3798076923076923,0.33898716889006436,0.6091649494652145,0.4713094258580991,0.5,0.0,0.0,0.0,0.23037642418279708,0.04082052341762796,"[[129, 0], [79, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 9, 'mean_probability': 0.18565957191835303, 'observed_rate': 0.3333333333333333}, {'lower': 0.2, 'upper': 0.4, 'n': 148, 'mean_probability': 0.3184099519435895, 'observed_rate': 0.34459459459459457}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 51, 'mean_probability': 0.42575925674935206, 'observed_rate': 0.49019607843137253}]"
1,2020,profitable_after_fees,E_all_excluding_regime,hist_gradient,208,0.3798076923076923,0.3490021001592424,0.5805612795603964,0.42707341012406674,0.4935236973800412,0.35714285714285715,0.12658227848101267,0.18691588785046728,0.2378446999855529,0.054642991970037164,"[[111, 18], [69, 10]]","[{'lower': 0.0, 'upper': 0.2, 'n': 32, 'mean_probability': 0.17382547697168976, 'observed_rate': 0.21875}, {'lower': 0.2, 'upper': 0.4, 'n': 99, 'mean_probability': 0.29849426251094213, 'observed_rate': 0.37373737373737376}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 74, 'mean_probability': 0.48112559653365955, 'observed_rate': 0.4594594594594595}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6252651459847557, 'observed_rate': 0.3333333333333333}]"
1,2020,profitable_after_fees,F_all_excluding_calendar,dummy,208,0.3798076923076923,0.32126696832579194,0.5,0.3798076923076923,0.5,0.0,0.0,0.0,0.23898082553592265,0.058540723981900356,"[[129, 0], [79, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.32126696832579194, 'observed_rate': 0.3798076923076923}]"
1,2020,profitable_after_fees,F_all_excluding_calendar,logistic,208,0.3798076923076923,0.3448084271800067,0.572662152879992,0.46295082968635315,0.5420959670297321,0.5384615384615384,0.17721518987341772,0.26666666666666666,0.23838968094528315,0.05826766878973131,"[[117, 12], [65, 14]]","[{'lower': 0.0, 'upper': 0.2, 'n': 25, 'mean_probability': 0.1387517318061301, 'observed_rate': 0.24}, {'lower': 0.2, 'upper': 0.4, 'n': 126, 'mean_probability': 0.3081860760113919, 'observed_rate': 0.36507936507936506}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 49, 'mean_probability': 0.4774534777493052, 'observed_rate': 0.46938775510204084}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 5, 'mean_probability': 0.6821088658512584, 'observed_rate': 0.4}, {'lower': 0.8, 'upper': 1.0, 'n': 3, 'mean_probability': 0.8713830806268344, 'observed_rate': 0.6666666666666666}]"
1,2020,profitable_after_fees,F_all_excluding_calendar,forest,208,0.3798076923076923,0.3392093131373095,0.6102443332352074,0.4843060801448045,0.5,0.0,0.0,0.0,0.22911118124532626,0.04059837917038283,"[[129, 0], [79, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 7, 'mean_probability': 0.1876243279540737, 'observed_rate': 0.2857142857142857}, {'lower': 0.2, 'upper': 0.4, 'n': 146, 'mean_probability': 0.3112111736541442, 'observed_rate': 0.363013698630137}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 55, 'mean_probability': 0.4328242815159419, 'observed_rate': 0.43636363636363634}]"
1,2020,profitable_after_fees,F_all_excluding_calendar,hist_gradient,208,0.3798076923076923,0.3476327774445249,0.5884604062408008,0.4254319903100745,0.5023059562358944,0.3870967741935484,0.1518987341772152,0.21818181818181817,0.23606747207450474,0.049703011811772585,"[[110, 19], [67, 12]]","[{'lower': 0.0, 'upper': 0.2, 'n': 36, 'mean_probability': 0.1718851829244724, 'observed_rate': 0.2222222222222222}, {'lower': 0.2, 'upper': 0.4, 'n': 97, 'mean_probability': 0.3020291653662395, 'observed_rate': 0.3711340206185567}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 72, 'mean_probability': 0.4853913831423632, 'observed_rate': 0.4722222222222222}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6249141654682626, 'observed_rate': 0.3333333333333333}]"
1,2020,return_above_0_5_percent,A_all,dummy,208,0.35096153846153844,0.26244343891402716,0.5,0.35096153846153844,0.5,0.0,0.0,0.0,0.23562299092975167,0.08851809954751128,"[[135, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.26244343891402716, 'observed_rate': 0.35096153846153844}]"
1,2020,return_above_0_5_percent,A_all,logistic,208,0.35096153846153844,0.29199584011516144,0.5616438356164384,0.4424126591910361,0.5394216133942161,0.6,0.1232876712328767,0.20454545454545456,0.23162560381930203,0.10049370488558548,"[[129, 6], [64, 9]]","[{'lower': 0.0, 'upper': 0.2, 'n': 54, 'mean_probability': 0.13958375521343153, 'observed_rate': 0.2777777777777778}, {'lower': 0.2, 'upper': 0.4, 'n': 116, 'mean_probability': 0.2943654876523544, 'observed_rate': 0.3706896551724138}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 33, 'mean_probability': 0.46420947515386907, 'observed_rate': 0.3333333333333333}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6514821560081602, 'observed_rate': 0.6666666666666666}, {'lower': 0.8, 'upper': 1.0, 'n': 2, 'mean_probability': 0.8889281233265063, 'observed_rate': 1.0}]"
1,2020,return_above_0_5_percent,A_all,forest,208,0.35096153846153844,0.2837826312641616,0.5916793505834601,0.4157254475963277,0.5,0.0,0.0,0.0,0.22741131408337384,0.07790670457515275,"[[135, 0], [73, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 44, 'mean_probability': 0.15794148201501648, 'observed_rate': 0.25}, {'lower': 0.2, 'upper': 0.4, 'n': 154, 'mean_probability': 0.311439423162313, 'observed_rate': 0.38311688311688313}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 10, 'mean_probability': 0.4115690927288694, 'observed_rate': 0.3}]"
1,2020,return_above_0_5_percent,A_all,hist_gradient,208,0.35096153846153844,0.28887346853095786,0.5454084221207508,0.37372666294725987,0.48092338914256727,0.125,0.0136986301369863,0.024691358024691357,0.2399027426335531,0.1231856003516408,"[[128, 7], [72, 1]]","[{'lower': 0.0, 'upper': 0.2, 'n': 56, 'mean_probability': 0.15577409936761658, 'observed_rate': 0.25}, {'lower': 0.2, 'upper': 0.4, 'n': 103, 'mean_probability': 0.28163290025303345, 'observed_rate': 0.4174757281553398}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 49, 'mean_probability': 0.4562070033426584, 'observed_rate': 0.32653061224489793}]"
1,2020,return_above_0_5_percent,B_reduced,dummy,208,0.35096153846153844,0.26244343891402716,0.5,0.35096153846153844,0.5,0.0,0.0,0.0,0.23562299092975167,0.08851809954751128,"[[135, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.26244343891402716, 'observed_rate': 0.35096153846153844}]"
1,2020,return_above_0_5_percent,B_reduced,logistic,208,0.35096153846153844,0.2944996582512863,0.5680365296803653,0.43851868194554977,0.5362760020294266,0.6153846153846154,0.1095890410958904,0.18604651162790697,0.22947919577904613,0.07383988602876776,"[[130, 5], [65, 8]]","[{'lower': 0.0, 'upper': 0.2, 'n': 47, 'mean_probability': 0.13690780155424417, 'observed_rate': 0.2127659574468085}, {'lower': 0.2, 'upper': 0.4, 'n': 126, 'mean_probability': 0.29574246211750693, 'observed_rate': 0.373015873015873}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 32, 'mean_probability': 0.4729187445717067, 'observed_rate': 0.4375}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6739127788310081, 'observed_rate': 0.0}, {'lower': 0.8, 'upper': 1.0, 'n': 2, 'mean_probability': 0.875199705643289, 'observed_rate': 1.0}]"
1,2020,return_above_0_5_percent,B_reduced,forest,208,0.35096153846153844,0.28635770076161615,0.5671232876712329,0.4032520476672291,0.5,0.0,0.0,0.0,0.22882264506033742,0.06460383769992228,"[[135, 0], [73, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 37, 'mean_probability': 0.16162709080138524, 'observed_rate': 0.1891891891891892}, {'lower': 0.2, 'upper': 0.4, 'n': 165, 'mean_probability': 0.3097988999340777, 'observed_rate': 0.38181818181818183}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 6, 'mean_probability': 0.4108968182736818, 'observed_rate': 0.5}]"
1,2020,return_above_0_5_percent,B_reduced,hist_gradient,208,0.35096153846153844,0.29085992847438585,0.5523592085235921,0.39164360950415017,0.4983257229832573,0.3333333333333333,0.0410958904109589,0.07317073170731707,0.23592086652279495,0.0911079785287038,"[[129, 6], [70, 3]]","[{'lower': 0.0, 'upper': 0.2, 'n': 52, 'mean_probability': 0.15608693299794402, 'observed_rate': 0.28846153846153844}, {'lower': 0.2, 'upper': 0.4, 'n': 110, 'mean_probability': 0.2832516570768895, 'observed_rate': 0.36363636363636365}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 46, 'mean_probability': 0.461405702789594, 'observed_rate': 0.391304347826087}]"
1,2020,return_above_0_5_percent,C_price_trend,dummy,208,0.35096153846153844,0.26244343891402716,0.5,0.35096153846153844,0.5,0.0,0.0,0.0,0.23562299092975167,0.08851809954751128,"[[135, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.26244343891402716, 'observed_rate': 0.35096153846153844}]"
1,2020,return_above_0_5_percent,C_price_trend,logistic,208,0.35096153846153844,0.28069776316641837,0.5637747336377474,0.4506092096896178,0.5373921867072552,0.8571428571428571,0.0821917808219178,0.15,0.23000049432572578,0.07256779615539764,"[[134, 1], [67, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 48, 'mean_probability': 0.14566726225691284, 'observed_rate': 0.3125}, {'lower': 0.2, 'upper': 0.4, 'n': 137, 'mean_probability': 0.2956948739676884, 'observed_rate': 0.34306569343065696}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 22, 'mean_probability': 0.4654371895213119, 'observed_rate': 0.45454545454545453}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 1, 'mean_probability': 0.6432902472410309, 'observed_rate': 1.0}]"
1,2020,return_above_0_5_percent,C_price_trend,forest,208,0.35096153846153844,0.2795312778366647,0.5887366818873668,0.41038769863719576,0.5,0.0,0.0,0.0,0.22802097671340416,0.0807869660389994,"[[135, 0], [73, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 45, 'mean_probability': 0.15273561610352715, 'observed_rate': 0.24444444444444444}, {'lower': 0.2, 'upper': 0.4, 'n': 149, 'mean_probability': 0.3040020516932783, 'observed_rate': 0.3825503355704698}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 14, 'mean_probability': 0.4266498116477906, 'observed_rate': 0.35714285714285715}]"
1,2020,return_above_0_5_percent,C_price_trend,hist_gradient,208,0.35096153846153844,0.29159278127786037,0.5342973110096397,0.36593769844513835,0.4983257229832573,0.3333333333333333,0.0410958904109589,0.07317073170731707,0.24084649393496882,0.157297594087836,"[[129, 6], [70, 3]]","[{'lower': 0.0, 'upper': 0.2, 'n': 55, 'mean_probability': 0.1560902798207324, 'observed_rate': 0.2727272727272727}, {'lower': 0.2, 'upper': 0.4, 'n': 112, 'mean_probability': 0.29358691140734156, 'observed_rate': 0.4375}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 41, 'mean_probability': 0.4679170497081079, 'observed_rate': 0.21951219512195122}]"
1,2020,return_above_0_5_percent,D_price_trend_volatility,dummy,208,0.35096153846153844,0.26244343891402716,0.5,0.35096153846153844,0.5,0.0,0.0,0.0,0.23562299092975167,0.08851809954751128,"[[135, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.26244343891402716, 'observed_rate': 0.35096153846153844}]"
1,2020,return_above_0_5_percent,D_price_trend_volatility,logistic,208,0.35096153846153844,0.28747436148930594,0.5774733637747337,0.4584658904066722,0.5299847792998478,0.6666666666666666,0.0821917808219178,0.14634146341463414,0.22841694626529568,0.0720509746181729,"[[132, 3], [67, 6]]","[{'lower': 0.0, 'upper': 0.2, 'n': 50, 'mean_probability': 0.14562635863099405, 'observed_rate': 0.28}, {'lower': 0.2, 'upper': 0.4, 'n': 133, 'mean_probability': 0.3028220498178884, 'observed_rate': 0.3533834586466165}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 23, 'mean_probability': 0.47350586761642627, 'observed_rate': 0.43478260869565216}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 2, 'mean_probability': 0.6736908386344889, 'observed_rate': 1.0}]"
1,2020,return_above_0_5_percent,D_price_trend_volatility,forest,208,0.35096153846153844,0.2829863705974246,0.5911719939117199,0.43047935760105505,0.5,0.0,0.0,0.0,0.22706936488898977,0.06827736169959071,"[[135, 0], [73, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 45, 'mean_probability': 0.1569230079805766, 'observed_rate': 0.24444444444444444}, {'lower': 0.2, 'upper': 0.4, 'n': 151, 'mean_probability': 0.3097231891804555, 'observed_rate': 0.37748344370860926}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 12, 'mean_probability': 0.4192856799074663, 'observed_rate': 0.4166666666666667}]"
1,2020,return_above_0_5_percent,D_price_trend_volatility,hist_gradient,208,0.35096153846153844,0.29032023478800084,0.5379502790461693,0.3804148951555684,0.480365296803653,0.18181818181818182,0.0273972602739726,0.047619047619047616,0.24062554879432266,0.13253870611530727,"[[126, 9], [71, 2]]","[{'lower': 0.0, 'upper': 0.2, 'n': 57, 'mean_probability': 0.1541060958150725, 'observed_rate': 0.2807017543859649}, {'lower': 0.2, 'upper': 0.4, 'n': 107, 'mean_probability': 0.2908900142102897, 'observed_rate': 0.411214953271028}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 44, 'mean_probability': 0.4653938603169102, 'observed_rate': 0.29545454545454547}]"
1,2020,return_above_0_5_percent,E_all_excluding_regime,dummy,208,0.35096153846153844,0.26244343891402716,0.5,0.35096153846153844,0.5,0.0,0.0,0.0,0.23562299092975167,0.08851809954751128,"[[135, 0], [73, 0]]","[{'lower': 0.2, 'upper': 0.4, 'n': 208, 'mean_probability': 0.26244343891402716, 'observed_rate': 0.35096153846153844}]"
1,2020,return_above_0_5_percent,E_all_excluding_regime,logistic,208,0.35096153846153844,0.2906407107181511,0.5263318112633181,0.42115542554942165,0.5331303906646372,0.6363636363636364,0.0958904109589041,0.16666666666666666,0.23757061726571974,0.11300039767381112,"[[131, 4], [66, 7]]","[{'lower': 0.0, 'upper': 0.2, 'n': 47, 'mean_probability': 0.13325292258260574, 'observed_rate': 0.2978723404255319}, {'lower': 0.2, 'upper': 0.4, 'n': 125, 'mean_probability': 0.2937148216513018, 'observed_rate': 0.368}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 33, 'mean_probability': 0.4690507658413357, 'observed_rate': 0.30303030303030304}, {'lower': 0.6000000000000001, 'upper': 0.8, 'n': 3, 'mean_probability': 0.6657841629387228, 'observed_rate': 1.0}]"
1,2020,return_above_0_5_percent,E_all_excluding_regime,forest,208,0.35096153846153844,0.2826999297234805,0.5840690005073568,0.4004569562665083,0.5,0.0,0.0,0.0,0.22822807176952614,0.07657564611217284,"[[135, 0], [73, 0]]","[{'lower': 0.0, 'upper': 0.2, 'n': 38, 'mean_probability': 0.15558414934331932, 'observed_rate': 0.2631578947368421}, {'lower': 0.2, 'upper': 0.4, 'n': 163, 'mean_probability': 0.30690017067809733, 'observed_rate': 0.37423312883435583}, {'lower': 0.4, 'upper': 0.6000000000000001, 'n': 7, 'mean_probability': 0.40923712670113577, 'observed_rate': 0.2857142857142857}]"
