strategy,hour_utc,count,net_usdt,profit_factor,expectancy_usdt,win_rate_pct,mean_mfe_pct,mean_mae_pct,mean_forward_1h_pct,mean_forward_3h_pct,mean_forward_6h_pct,mean_forward_12h_pct,mean_forward_24h_pct,mean_forward_48h_pct
AlphaBreakout,23,17,-16.77010865,0.5587330992658529,-0.9864769794117647,29.411764705882355,2.14660789742325,-2.6979664201699602,-0.2692262581419681,-0.4659317194623281,-0.2037463852809288,-0.19784111464329085,-0.19082517538193025,0.12082829390876297
LabBaseline,0,46,-20.452742060000002,0.7505852459979853,-0.4446248273913044,30.434782608695656,2.151332085515929,-2.474931960504476,0.004564914156900557,0.07034382370961743,-0.12398547709687952,-0.488875001671803,0.09980510262516819,1.14108587669478
LabBaseline,1,35,-24.20966741,0.5705162113509491,-0.6917047831428572,28.57142857142857,1.9607909851312773,-2.30446170167904,-0.04045485949905376,-0.1567258740207854,-0.5298116902277719,-0.25695128490893027,0.011555982313964692,-0.49871900805001257
LabBaseline,2,26,-5.895058139999996,0.8250867020421777,-0.22673300538461524,34.61538461538461,1.7468825067913192,-1.9762996185222739,0.028494058648681486,0.026424622128795594,0.10133777615126255,-0.029785289447644178,0.38040867649521204,0.30580638393315696
LabBaseline,3,37,-39.301418989999995,0.4765939844600699,-1.062200513243243,24.324324324324326,2.192139176699041,-2.5874726755814645,0.23470855577989264,0.2240003387973801,0.0757798081693388,-0.4926624912823879,-0.687602776088925,-0.8291992462575807
LabBaseline,4,40,18.30873847,1.3852148870087395,0.45771846175,40.0,2.6478991888640717,-1.948182112746177,-0.005084155504150867,-0.13098685048365283,-0.07296974774535225,0.5344091312932284,0.9807608200818576,1.1173919969845914
LabBaseline,5,46,-25.553502610000002,0.6410755435154593,-0.5555109263043478,23.91304347826087,2.060625418931725,-2.2451519856210385,-0.05425088312732719,-0.09714693006125061,-0.3383774826466932,0.13742046331403804,-0.003034196613863181,-0.2032757812304843
LabBaseline,6,37,-16.246596559999997,0.746054061394796,-0.43909720432432425,32.432432432432435,2.3234226793668022,-2.3121778402163553,-0.05376549508756935,0.14281413943125704,0.0489358332757071,-0.23704019293537376,-0.5129382165643839,0.5073064448661159
LabBaseline,7,37,-11.474199100000002,0.7834988443369223,-0.31011348918918924,27.027027027027028,2.520220590464519,-2.0568902872646975,-0.029977323926520093,0.23499996063473422,-0.1129692646842901,-0.23731927466149788,-0.021739956105374353,0.9306502626769247
LabBaseline,8,39,-13.204148989999997,0.7870799810429663,-0.33856792282051273,30.76923076923077,2.45713060836129,-2.040865494378717,0.09516316455111244,0.23020745987910227,0.36500147228038127,0.7388630611274033,0.4893510824349398,0.8087426543895475
LabBaseline,9,38,-3.2232921899999987,0.9496071046633392,-0.08482347868421049,34.21052631578947,2.165737540972303,-2.1515464706039005,-0.2733746764404822,-0.11516886627122726,-0.0644925614512918,-0.16875885633342477,-0.07584342967591239,-0.9360050414815546
LabBaseline,10,39,-22.914071550000006,0.6374950225666262,-0.5875402961538463,25.64102564102564,2.0872863699285595,-2.2032107691094316,0.014455223463848109,0.061609421342961164,-0.033866535843446025,0.11806767363811456,0.399616889433649,-0.4254001972119559
LabBaseline,11,30,-26.72860868,0.5732888357246402,-0.8909536226666667,30.0,1.944693812721223,-1.9780153212802725,0.0566890620106005,-0.3071960721060614,0.1240239087158268,0.1098445628912729,0.14841795467423308,-0.1316666110661988
LabBaseline,12,27,23.303349339999997,2.1300302455240425,0.8630870125925925,48.148148148148145,2.9318681596158376,-1.8514482704223865,0.15807496510842675,0.5079411990667222,0.8804519363429799,1.3600422660323062,0.7063196347504642,0.9236110654393517
LabBaseline,13,34,32.40677942000001,2.0422002907353067,0.9531405711764708,44.11764705882353,2.477671963720612,-1.6744060425763083,0.12135157422231929,0.5906357635904678,0.3309011239548089,0.40943786711478597,0.065487299585671,-0.16982090359428234
LabBaseline,14,31,17.157219740000006,1.4420806076724846,0.5534587012903228,41.935483870967744,2.292845203915425,-1.9289553776146287,-0.20987238105568792,0.6222499729622343,0.48890940648101094,0.9310194887170617,0.716056549996631,2.404222767952161
LabBaseline,15,33,-11.70167847,0.7944868061622445,-0.3545963172727272,30.303030303030305,2.3837437596369075,-2.234749897817636,0.22356963357831666,0.4224995476197322,0.21116116402555385,0.13698539349154376,-0.4780078517233416,-0.07322324334765075
LabBaseline,16,24,1.3238954599999984,1.045227774079189,0.05516231083333326,33.33333333333333,2.408632753443665,-1.726868028097647,0.22395512169572176,0.5954266785842443,0.8561004598823968,1.4380613231337214,1.409441971540977,-0.14433788384229695
LabBaseline,17,42,-7.563244429999998,0.8799188014282683,-0.1800772483333333,38.095238095238095,2.554900974534716,-2.085366568047965,0.0026359970393196623,0.37255304752667046,0.273230320318356,0.1641759441296097,0.7643372458071658,0.2028862775046058
LabBaseline,18,22,-27.790477990000003,0.38260431722263666,-1.263203545,27.27272727272727,2.4057061566225246,-2.080643061829784,-0.08432131234972824,0.06919998273640648,-0.12656091019942423,-0.2811410124400085,-0.3314727137670413,-0.5810834871128737
LabBaseline,19,37,2.817811449999998,1.0439378443564855,0.07615706621621617,43.24324324324324,2.6746932722845824,-2.1460164058874627,0.10682873366589256,0.04592431461534268,0.29067804584850193,-0.16935055323721304,-0.024670739115797004,0.29919606604252375
LabBaseline,20,28,51.30155765000001,3.24608698693998,1.8321984875000001,64.28571428571429,3.11080283056806,-1.5834526350166318,0.2708381662508439,0.4797348947817942,1.4074780037052708,1.7964956045545246,1.3909748136858346,2.234485587852139
LabBaseline,21,40,-1.8782975999999998,0.9632227331266567,-0.046957439999999996,37.5,2.256136913437156,-2.199030012997475,0.049311067521165826,-0.08231064485671208,-0.5536787078151981,-0.0024292329943675917,0.28080720769843415,1.113050083142738
LabBaseline,22,34,-22.06829,0.5875785525942213,-0.6490673529411765,26.47058823529412,2.079375528413893,-2.086361394508648,-0.016080980445416046,-0.029849255295395703,-0.4995512398268264,-0.20886696218289907,0.3833194667351165,-0.8433728264453867
LabBaseline,23,47,12.49428369,1.1836068807467213,0.26583582319148935,44.680851063829785,2.5840923797071236,-2.039380386576884,0.13348248634416224,0.19453791670831358,0.3516142173898091,0.44250452873309687,0.8487723674330103,0.4594390541335653
V2CompressionBreakout,0,6,1.1133795599999994,1.2277757206415298,0.1855632599999999,16.666666666666664,1.3571744829629675,-1.1534058932634685,-0.29576260275136124,0.8610483178742467,0.3076715885937775,1.3205324088011803,0.949231228003126,1.459016115033098
V2CompressionBreakout,1,9,5.8244555,1.6970219814971894,0.6471617222222222,44.44444444444444,2.532249849686812,-1.4159517805858532,0.6278416904905826,0.38509540826907973,0.4503822878405426,0.5132370629097587,0.2171111618205256,0.965828115592419
V2CompressionBreakout,2,4,4.399576580000001,2.5335414249559713,1.0998941450000002,50.0,2.8701453466665527,-0.9729030377779141,0.07623795859445781,0.841752050162603,0.3844581153876758,1.1723245744838544,1.8244490103969642,3.2627767031021824
V2CompressionBreakout,4,1,-2.60267385,0.0,-2.60267385,0.0,0.9036514013889496,-3.01692274542954,-0.6437604627649862,-1.6412245371521417,-0.805529312316644,-2.119569721379677,-4.0322874712014904,-9.657069928563145
V2CompressionBreakout,5,1,-0.7614457,0.0,-0.7614457,0.0,2.9908919698552916,-1.8003833316618034,-0.5020676252516343,-1.1938164152006547,0.39886498262886594,1.2572992715216502,-4.919140729505078,-1.499216850715801
V2CompressionBreakout,7,3,-3.57625648,0.0,-1.1920854933333334,0.0,1.6976763585665318,-1.4878603637703138,-0.1817773583822772,0.1926134147736347,0.010109156413340425,0.059505531041984895,-1.6518790098250746,-1.0388161953617914
V2CompressionBreakout,8,2,4.6209590899999995,4.343465057930332,2.3104795449999997,50.0,3.5138911126844086,-0.9642836304400382,0.7436388923064863,0.5612897870777289,-0.6646184699723001,1.3879337510188106,2.2661700671885554,1.354603114553543
V2CompressionBreakout,9,4,4.96325979,5.780033183231648,1.2408149475,25.0,2.8904511390597465,-0.812075039426019,0.08216521837326185,1.0266757721347275,0.815888154509975,1.2081045686000547,1.2343381945769727,-0.2849648281359807
V2CompressionBreakout,10,1,-2.0349974,0.0,-2.0349974,0.0,0.6325401679661224,-2.002858813153241,0.1721949766569031,-0.08023214219335939,-1.5127282838576561,-1.4883496846953892,-0.5671765575390397,-1.1930065764288456
V2CompressionBreakout,11,5,-1.6648016099999998,0.41918486631114193,-0.332960322,20.0,2.2862634726488507,-0.955556726512139,0.23128649627289335,0.5191516765915605,0.4640658027698396,0.7472480385053726,-1.3858325213976563,-1.1432901037045973
V2CompressionBreakout,12,2,4.58983173,4.2489404137348155,2.294915865,50.0,3.363050090344888,-1.234713715195962,0.20979377824298373,0.35692146512712464,0.1823467304839621,0.5478331552366378,1.0873305032992386,1.7859021265029917
V2CompressionBreakout,13,3,-3.50128468,0.0,-1.1670948933333334,0.0,0.9231517192307859,-1.4130620196691979,0.08261434315237626,-0.5137075916279099,-0.5984675367972019,0.005419552909047276,-1.2226231215899608,-1.8231447789352522
V2CompressionBreakout,14,3,-6.50291648,0.0,-2.1676388266666664,0.0,1.53303772616075,-2.1410238444611913,0.43141895949530734,0.6455477950624473,-0.7623091372972197,-4.0676963593768045,-5.201708474811665,-7.769039553416661
V2CompressionBreakout,15,10,-7.4869542099999995,0.30365021072332,-0.748695421,10.0,2.2556757341643463,-1.54689579970127,-0.24583446159284206,-0.22130748342633066,-0.5791708856151712,-0.1600218867740033,0.3809579501284299,0.3789068227510428
V2CompressionBreakout,16,4,7.378729529999999,2.603879255126563,1.8446823824999998,50.0,2.8104017546053237,-1.2700074405465416,0.0699400750420992,-0.15071751894110696,1.2351431713675782,1.6905610158929023,4.012065339572402,2.6377830089657244
V2CompressionBreakout,17,5,-0.047328569999999015,0.9921788636384988,-0.009465713999999802,20.0,2.526374226745456,-1.6394877632200866,0.5411382948871379,0.958999346038989,0.8978215159418323,-0.6702051209487925,-1.9137470916667196,-2.74607161490249
V2CompressionBreakout,18,6,-9.25851423,0.000843409460700013,-1.543085705,16.666666666666664,0.8224612054711441,-1.8089454938835885,-0.48057490610745784,-0.8884252392059996,-0.7455615573723633,-1.3642403408598422,-3.6600078343381157,-3.122712596476869
V2CompressionBreakout,19,3,4.07882006,3.139345927414355,1.3596066866666667,33.33333333333333,2.792938673170238,-1.194938058620091,-0.0009754697096483097,1.0502029367430388,1.5278247001672538,1.4400263789582999,2.5477445535483105,0.7788077201388188
V2CompressionBreakout,20,1,-1.03473002,0.0,-1.03473002,0.0,0.6892161060449986,-1.0720402933622863,-0.019569690904630566,-0.17521186163156344,-0.5496558022792031,-3.0750612854856474,-2.6038105028952874,-4.195284051696191
V2CompressionBreakout,21,2,5.24168186,7.9275792872367585,2.62084093,50.0,2.956187634706786,-0.36600956440347443,0.8041549538648329,0.5334169161636815,3.485824128918502,4.242443963185661,6.874916144974441,6.190618255011737
V2CompressionBreakout,23,2,-3.0489997,0.0,-1.52449985,0.0,0.9057280048701877,-1.8356094081805274,0.5463616868657817,-0.57470045263594,-1.4717811680958315,-1.5607282128025812,-1.5030532742766556,-2.493226618976574
V2RegimeAdaptive,0,1,2.65832084,,2.65832084,100.0,3.1383416972511347,-0.4344243876863052,0.5467755224327853,0.9062991536214593,1.3257433900082383,2.8162684443113095,2.8162684443113095,1.3931540708561174
V2RegimeAdaptive,1,4,-6.188774980000001,0.127593443830895,-1.5471937450000002,25.0,0.5643531689382586,-2.0735766912444915,-0.11959337634275535,-0.14685280228306508,-0.5268935600361985,-2.0572417177493336,0.24757582205354456,1.1038746737474208
V2RegimeAdaptive,2,3,-2.03545706,0.20245662334349426,-0.6784856866666668,33.33333333333333,0.5126526926249486,-0.9291401151964732,-0.30464843696403154,-0.0047066433702595365,-0.6576093631768365,-0.35014609877558334,1.4830092482646031,1.2143409572440311
V2RegimeAdaptive,3,3,1.2750334099999998,1.7544262343872252,0.4250111366666666,66.66666666666666,1.2656320271149748,-1.0172646543891237,-0.007707613946776141,-0.11496359631398834,-0.07121148125892596,0.08102859973329046,0.44563387801945425,1.3953557835912824
V2RegimeAdaptive,5,4,-3.81230267,0.4033396728050904,-0.9530756675,50.0,1.1138388257224796,-2.383084149287154,-0.004490957828293118,-0.22418329731864195,-0.7269705310023827,-1.1121836342013443,-0.9840374956112896,-1.6630785245513064
V2RegimeAdaptive,6,6,-5.8451762800000004,0.35839359985337255,-0.9741960466666667,33.33333333333333,1.5080497776648625,-2.097145207544343,0.06191397326193263,0.501385955618296,-0.7651698039404002,-0.8852283838783004,-0.07949151278617653,-1.0222715270672291
V2RegimeAdaptive,7,6,4.67749793,,0.7795829883333334,100.0,1.2732551431351693,-0.7794952509191062,0.039155869438154786,0.333479785810172,1.0053130453637724,1.1282048897507855,1.017662895654612,1.290952488207553
V2RegimeAdaptive,9,2,-2.33390377,0.0,-1.166951885,0.0,0.27824672885481405,-1.4403703094499842,0.11041501895767691,-0.10834567399081729,-0.3888192054062989,-1.2259889460366713,0.9111462518956781,2.698233189861843
V2RegimeAdaptive,10,6,-1.5269939399999999,0.47166884196149345,-0.25449899,50.0,0.5127438565315872,-0.8834069558455467,-0.13775244517761354,-0.3656796712265745,0.3063642914393039,0.5479227647750977,0.24495189596893305,2.4799773726921104
V2RegimeAdaptive,11,4,0.90730537,7.693212416060547,0.2268263425,75.0,0.7409592206896798,-0.9855867852264694,-0.12318390414029767,-0.22964240272526082,0.195882179737622,1.3358820900182145,1.7229097139448146,2.9844376187013855
V2RegimeAdaptive,12,2,-0.85738972,0.46188585786881964,-0.42869486,50.0,0.6874863241035589,-1.7915995682962038,-0.6715675508191743,-0.5741266760205921,-0.4347204511350067,0.14507797441322134,-0.09295527391487979,-0.2204054075084949
V2RegimeAdaptive,13,3,6.13921717,793.615236936965,2.0464057233333333,66.66666666666666,2.6906954612941387,-1.1829578335825244,1.654067055134519,2.254488485398831,2.3940749856933357,2.2974194564294907,1.808224277480175,1.7779235628886874
V2RegimeAdaptive,14,7,-2.7756107200000004,0.5576869098405488,-0.3965158171428572,42.857142857142854,1.0564260865484278,-1.2393265220887366,-0.20370861450653538,0.06477328885027596,-0.024832630921921083,-0.5453204664992757,0.9676845201367372,0.7660912060524184
V2RegimeAdaptive,15,4,-1.2570181099999997,0.6144539700818813,-0.31425452749999994,50.0,0.8543869743698695,-1.8487312378431904,-0.22333102875080058,-0.6535768578146361,-0.5439723868442214,-1.0156430371681706,2.1919605005393192,0.6970578426737428
V2RegimeAdaptive,16,3,4.56760413,,1.5225347100000002,100.0,2.1630870225345378,-0.4337772135725837,0.45785560135563896,0.707548713419685,1.417339179209106,1.701078826090326,1.212921849190037,1.2694539184908114
V2RegimeAdaptive,17,10,-3.847374400000001,0.5332305748702868,-0.3847374400000001,50.0,1.5429800765633672,-1.7902259340527713,-0.32763407411223744,0.10592822330022234,0.6797379695974903,-0.9753475770454555,-1.003421143596036,-1.1652270989803526
V2RegimeAdaptive,18,4,-2.9449534699999997,0.466363814437361,-0.7362383674999999,25.0,0.8833880207650135,-2.184505496026379,-0.7090273138479319,-0.6803871542286982,-0.32524332532609945,-2.2847403035683667,-0.29835252711589433,-0.45300316320459055
V2RegimeAdaptive,19,3,1.83702373,2.8134140403046746,0.6123412433333334,66.66666666666666,1.2857247304855233,-0.5742958039463082,-0.15664720787705494,0.5323293377381206,0.502503465913362,-0.7851098712436944,0.13852992113308665,-0.6590934597712799
V2RegimeAdaptive,20,1,-2.87167869,0.0,-2.87167869,0.0,0.0,-2.8055309572368903,-0.5640315370933124,-0.4304926204266035,-3.354515636672706,-5.3848766787866325,-6.319742457548649,-6.307263057505919
V2RegimeAdaptive,21,4,5.6182397900000005,5.322529865209992,1.4045599475000001,75.0,2.036951232599243,-1.467499052407781,-0.2714852071254603,-0.46100051490930993,0.18102866394887895,1.5764461091253346,5.092682931220671,2.382991965313827
V2RegimeAdaptive,22,3,1.70726683,4.790512974072548,0.5690889433333334,66.66666666666666,1.246420141243143,-0.7396826085836767,0.23506950221194498,0.5193640768004586,0.9499611729841521,1.6579313860559293,2.542441356901233,1.1467810790512991
V2RegimeAdaptive,23,1,-3.27335286,0.0,-3.27335286,0.0,0.2926353438465368,-3.625426759876438,-0.9754511461551041,-1.068931880994961,-1.3127946675337343,-3.0320273126320796,-0.4917899528531833,1.483498618110879
V2TrendPullback,0,7,-0.5419932200000002,0.9567584319216452,-0.07742760285714288,28.57142857142857,2.037415220838918,-2.456679894168547,-0.48151930036318047,-0.8631770030911756,-0.9745254245635628,-1.2679375388173462,-0.5370312134116333,-0.8152652153021553
V2TrendPullback,1,11,3.242496390000002,1.2197664442983605,0.2947723990909093,27.27272727272727,2.3709388436543857,-2.5200790303862988,0.028830584289464178,-0.5149409385561491,0.005749305280725289,-0.0008821089545504615,0.47595630097835495,-1.0104995308531806
V2TrendPullback,2,8,-0.5365537300000005,0.9572128729191679,-0.06706921625000006,25.0,2.686244860141862,-1.488620540512249,-0.0037692309840242633,0.35983740863620023,0.11667959494109925,-0.20231511246228823,0.5212502513839173,1.4045714584766777
V2TrendPullback,3,7,-4.5419365,0.6145387574774226,-0.6488480714285715,28.57142857142857,3.512048273349274,-1.4787196103191727,0.6720768959943034,1.2322036696755088,0.5759721575335219,0.2928967098553424,0.35671050255472775,1.2830974518190819
V2TrendPullback,4,10,8.93953852,1.7612570433217216,0.8939538519999999,40.0,2.9585811765739156,-1.4061616592915138,0.15200889683856023,0.11418892194289045,-0.039927606821291706,-0.6203159227963062,0.8411703898974822,0.29470531597618255
V2TrendPullback,5,11,1.4061614799999997,1.084798649501516,0.1278328618181818,27.27272727272727,2.3143364140307234,-1.7487317983666983,0.2931554743291371,0.3653211483547419,0.36192032934559665,-0.2843440477060845,-0.9801018774659865,-1.9353385227713824
V2TrendPullback,6,5,-14.33599969,0.0,-2.8671999379999997,0.0,2.2085479975649847,-3.282207260867418,0.41099663260970587,0.08284816378848703,-1.3815078072811815,-2.2470472226018123,-1.833599161150725,-0.9837073508020411
V2TrendPullback,7,10,12.700801349999999,2.649210536953654,1.270080135,60.0,3.3436485436413017,-1.484021407383106,-0.12640449534411125,0.08347943258603108,0.2217543373363573,0.818158436268962,1.1915334216590368,3.80163322653397
V2TrendPullback,8,14,-18.244054549999998,0.4587231820809223,-1.3031467535714285,21.428571428571427,2.0754058522402974,-2.6988100532709915,-0.4763139011010197,-0.03270404903743688,-0.7513483890356125,-0.7129388059839504,-0.16442344520887933,-0.7068826406360006
V2TrendPullback,9,8,7.996209380000002,1.798596078090892,0.9995261725000002,37.5,3.374323223106451,-1.8115400724012145,0.4633053083967373,-0.2624098652032905,-0.14803013162537487,-0.28034175203174444,-0.46869193226799916,1.779269400494801
V2TrendPullback,10,6,-5.05931395,0.5427068623861196,-0.8432189916666667,16.666666666666664,2.182635366749312,-2.4732823813851335,0.4914619499733486,0.5442139790222049,-0.2677051721185023,-0.6322641829078008,-1.3474265067353866,-3.623869366500582
V2TrendPullback,11,12,9.34654758,1.6261455225114978,0.778878965,41.66666666666667,2.6533699648262354,-1.7980826233716736,-0.1795040424931597,-0.3125504501419759,-0.03364136345567574,0.3093166594412463,1.5146076043708065,1.5951346136717215
V2TrendPullback,12,13,33.866131689999996,7.323481502233258,2.6050870530769226,76.92307692307693,3.3764981787202655,-1.5710828989593837,0.19318226170072292,0.8401588945144294,1.548057929461748,1.9687572878834485,1.9852563649952077,1.6361260103830468
V2TrendPullback,13,18,16.3428466,1.6185530871574916,0.9079359222222223,44.44444444444444,3.078614920353341,-1.959751585743388,-0.013843391662756352,0.08619632873470315,0.8022594226851025,0.5662109092337664,0.37021000744075583,1.702205953599166
V2TrendPullback,14,10,-25.89521096,0.0,-2.589521096,0.0,1.3156581354607066,-3.0208718376677846,-0.8584134950107436,-0.552648071605707,-0.8591784719504703,-1.7785262912469224,-1.8836545772710145,-2.3787136057435774
V2TrendPullback,15,9,5.90617995,1.6757917641036932,0.6562422166666667,33.33333333333333,3.249829751864756,-1.7881714085925378,0.33268699346348984,-0.33076470893982357,-0.26873481395623705,-0.4407128546098137,-0.9047791218939443,0.15789163331726047
V2TrendPullback,16,7,-3.9828247,0.6159656202460033,-0.5689749571428572,28.57142857142857,2.1672654632112116,-1.9426753297136106,-0.4077166838776426,-0.3219115289580917,-0.5633678639659816,-0.2291707942490641,-0.7579047015081862,-1.114207639806881
V2TrendPullback,17,10,14.564460949999997,2.5139304222114887,1.4564460949999998,50.0,3.442489779424931,-1.9986033227157882,-0.13500395452005765,0.11225036233056818,0.07251428244431701,1.2362091216067383,0.9126997887553923,0.7367996073255045
V2TrendPullback,18,5,0.9048548299999997,1.1315656237431422,0.18097096599999993,60.0,3.2741961290412425,-1.2090287431820501,-0.5801789762307186,-0.003596482763612574,0.35489730103699824,-0.18272217485224118,0.691101300518906,0.697090546847241
V2TrendPullback,19,7,7.7301017000000005,2.418259121977714,1.104300242857143,42.857142857142854,3.6566045304079093,-1.2979740167891591,0.443536699286627,0.95628968016755,0.6427256507251892,1.2823510294710865,3.7128447192071645,5.5204674573023595
V2TrendPullback,20,5,-8.1622439,0.0,-1.63244878,0.0,1.5100874481712623,-2.3607744572012512,-0.3602108426214956,0.024975250221694893,-0.47986985565758866,-0.33648663989354954,-0.15436903129639745,-0.4692779997537322
V2TrendPullback,21,10,-3.746816690000001,0.6842560081736171,-0.3746816690000001,20.0,2.269011973441941,-1.8658437610413858,-0.09268775499456039,0.2539726224731431,0.04359157461975127,0.08344505240712508,0.3124972041374463,-0.7959809494591663
V2TrendPullback,22,14,-13.49044666,0.4706377617206115,-0.9636033328571428,14.285714285714285,1.0273193549493107,-2.2567099995300657,-0.2416616342366102,-0.6273667191992992,-0.7989144103471133,-0.5120085067464601,-1.5117513672681246,-2.5872210524574317
V2TrendPullback,23,11,8.27059831,1.6130488279874713,0.7518725736363637,45.45454545454545,2.4931536784414106,-1.3571601062864167,0.16365635532110173,0.08159802852975825,-0.3228710734102035,-0.3027736498787605,-1.001053403567277,0.42281957134693293
